cpb,titulo,titulo_norm,festival,pontos_festival,pontuacao_total_obra,fonte
B1600420900000,MULHER DO PAI,mulher do pai,Festival Internacional de Viña del Mar,1.0,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600420900000,MULHER DO PAI,mulher do pai,Festival Trois Continents (Nantes),1.0,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600420900000,MULHER DO PAI,mulher do pai,Mostra de Cinema de Tiradentes (Minas Gerais),1.0,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600420900000,MULHER DO PAI,mulher do pai,Mostra Internacional de Cinema de São Paulo,4.0,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900507200000,QUERÊNCIA,querencia,Festival Internacional de Cinema de Berlim,12.0,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900507200000,QUERÊNCIA,querencia,INDIELISBOA - Festival Internacional de Cinema Independente,2.0,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900507200000,QUERÊNCIA,querencia,Jeonju Internacional Film Festival,8.0,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900507200000,QUERÊNCIA,querencia,Mostra Internacional de Cinema de São Paulo,4.0,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800504700000,TORRE DAS DONZELAS,torre das donzelas,ATLANTIDOC - Festival Internacional de Cinema Documentário,4.0,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800504700000,TORRE DAS DONZELAS,torre das donzelas,Cine Ceará,1.0,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800504700000,TORRE DAS DONZELAS,torre das donzelas,Festival de Brasília,4.0,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800504700000,TORRE DAS DONZELAS,torre das donzelas,Festival de Cine de Mujeres – FEMCINE,0.5,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800504700000,TORRE DAS DONZELAS,torre das donzelas,Festival do Rio,8.0,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800504700000,TORRE DAS DONZELAS,torre das donzelas,Festival Internacional de Film de Femmes,0.5,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800504700000,TORRE DAS DONZELAS,torre das donzelas,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),4.0,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800504700000,TORRE DAS DONZELAS,torre das donzelas,Mostra Internacional de Cinema de São Paulo,4.0,26.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000302600000,IRMÃ,irma,Encontros de Cinema da Amércia Latina de Toulouse,2.0,25.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000302600000,IRMÃ,irma,Festival de Cinema Brésilien de Paris,1.5,25.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000302600000,IRMÃ,irma,Festival Internacional de Cinema de Berlim,12.0,25.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000302600000,IRMÃ,irma,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),4.0,25.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000302600000,IRMÃ,irma,Mostra de Cinema de Tiradentes (Minas Gerais),2.0,25.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000302600000,IRMÃ,irma,Mostra Internacional de Cinema de São Paulo,4.0,25.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700416900000,AOS TEUS OLHOS,aos teus olhos,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,25.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700416900000,AOS TEUS OLHOS,aos teus olhos,FESTIN Lisboa,1.5,25.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700416900000,AOS TEUS OLHOS,aos teus olhos,Festival de Cinema Brasileiro de Miami,1.5,25.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700416900000,AOS TEUS OLHOS,aos teus olhos,Festival de Cinema Brésilien de Paris,1.5,25.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700416900000,AOS TEUS OLHOS,aos teus olhos,Festival do Rio,4.0,25.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700416900000,AOS TEUS OLHOS,aos teus olhos,Festival Internacional de Cinema de Chicago,1.0,25.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700416900000,AOS TEUS OLHOS,aos teus olhos,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),4.0,25.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700416900000,AOS TEUS OLHOS,aos teus olhos,Festival Mix Brasil de Cultura da Diversidade,3.0,25.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700416900000,AOS TEUS OLHOS,aos teus olhos,Mostra Internacional de Cinema de São Paulo,4.0,25.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700416900000,AOS TEUS OLHOS,aos teus olhos,Transilvania International Film Festival,0.5,25.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000461200000,VALENTINA,valentina,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,24.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000461200000,VALENTINA,valentina,Festival de Cinema Brasileiro de Miami,0.5,24.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000461200000,VALENTINA,valentina,Festival de Cinema de Varsóvia,2.0,24.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000461200000,VALENTINA,valentina,Festival do Rio,4.0,24.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000461200000,VALENTINA,valentina,Festival Internacional de Cinema de Nova York,2.0,24.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000461200000,VALENTINA,valentina,IFFI - Festival Internacional de cinema da Índia (Goa),2.0,24.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000461200000,VALENTINA,valentina,Mix Brasil,1.5,24.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000461200000,VALENTINA,valentina,Molodist - Festival Internacional de Cinema de Kiev,1.5,24.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000461200000,VALENTINA,valentina,Mostra de Cinema de Tiradentes (Minas Gerais),1.0,24.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000461200000,VALENTINA,valentina,Mostra Internacional de Cinema de São Paulo,4.0,24.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000461200000,VALENTINA,valentina,SIFF - Seattle International Film Festival,2.0,24.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600690600000,ERA O HOTEL CAMBRIDGE,era o hotel cambridge,Black Nights Film Festival,0.5,24.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600690600000,ERA O HOTEL CAMBRIDGE,era o hotel cambridge,Donostia - Festival Internacional de Cinema de San Sebastián,8.0,24.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600690600000,ERA O HOTEL CAMBRIDGE,era o hotel cambridge,Encontros de Cinema da Amércia Latina de Toulouse,4.0,24.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600690600000,ERA O HOTEL CAMBRIDGE,era o hotel cambridge,Festival do Rio,4.0,24.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600690600000,ERA O HOTEL CAMBRIDGE,era o hotel cambridge,Festival Internacional de Cinema de Munique (Filmfest München),1.0,24.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600690600000,ERA O HOTEL CAMBRIDGE,era o hotel cambridge,Festival Internacional de Film de Femmes,1.5,24.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600690600000,ERA O HOTEL CAMBRIDGE,era o hotel cambridge,Mostra de Cinema de Tiradentes (Minas Gerais),1.0,24.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1600690600000,ERA O HOTEL CAMBRIDGE,era o hotel cambridge,Mostra Internacional de Cinema de São Paulo,4.0,24.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800607100000,CINE MARROCOS,cine marrocos,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,24.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800607100000,CINE MARROCOS,cine marrocos,É Tudo Verdade,8.0,24.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800607100000,CINE MARROCOS,cine marrocos,Festival de Brasília,2.0,24.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800607100000,CINE MARROCOS,cine marrocos,Festival Internacional de Documentários e Animação de Leipzig,2.0,24.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800607100000,CINE MARROCOS,cine marrocos,Festival Internacional de Cinema de Guadalajara,4.0,24.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800607100000,CINE MARROCOS,cine marrocos,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),4.0,24.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900397300000,MULHER OCEANO,mulher oceano,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,23.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900397300000,MULHER OCEANO,mulher oceano,Cine Esquema Novo - Festival de Cinema de Porto Alegre,0.5,23.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900397300000,MULHER OCEANO,mulher oceano,Cine PE - Fetival Audiovisual do Recife,4.0,23.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900397300000,MULHER OCEANO,mulher oceano,Festival de Cinema de Vitória,4.0,23.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900397300000,MULHER OCEANO,mulher oceano,Festival de Cinema Málaga,2.0,23.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900397300000,MULHER OCEANO,mulher oceano,Festival Guarnicê de Cinema,4.0,23.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900397300000,MULHER OCEANO,mulher oceano,Mostra de Cinema de Tiradentes (Minas Gerais),1.0,23.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1900397300000,MULHER OCEANO,mulher oceano,Mostra Internacional de Cinema de São Paulo,4.0,23.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700405200000,PRAÇA PARIS,praca paris,FESTIN Lisboa,1.5,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700405200000,PRAÇA PARIS,praca paris,Festival de Cinema Brésilien de Paris,1.5,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700405200000,PRAÇA PARIS,praca paris,Festival do Rio,8.0,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700405200000,PRAÇA PARIS,praca paris,Festival Internacional de Cinema de Chicago,2.0,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700405200000,PRAÇA PARIS,praca paris,Festival Internacional de Cinema do Uruguai,2.0,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700405200000,PRAÇA PARIS,praca paris,Festival Internacional de Viña del Mar,1.0,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700405200000,PRAÇA PARIS,praca paris,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),4.0,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700405200000,PRAÇA PARIS,praca paris,IFFK - International Film Festival of Kerala,1.0,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700405200000,PRAÇA PARIS,praca paris,Mostra Internacional de Cinema de São Paulo,2.0,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700088100000,PELA JANELA,pela janela,FEMINA - Festival Internacional de Cinema Feminino,1.5,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700088100000,PELA JANELA,pela janela,Festival de Cinema de Bogotá,1.0,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700088100000,PELA JANELA,pela janela,Festival de Gramado,4.0,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700088100000,PELA JANELA,pela janela,Festival Internacional de Cinema de Roterdã,10.0,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700088100000,PELA JANELA,pela janela,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),4.0,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700088100000,PELA JANELA,pela janela,Janela Internacional do Cinema,2.0,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700088100000,PELA JANELA,pela janela,Panorama Internacional Coisa de Cinema,0.5,23.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700396100000,NINGUÉM ESTÁ OLHANDO,ninguem esta olhando,Cine Ceará,4.0,22.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700396100000,NINGUÉM ESTÁ OLHANDO,ninguem esta olhando,Encontros de Cinema da Amércia Latina de Toulouse,2.0,22.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700396100000,NINGUÉM ESTÁ OLHANDO,ninguem esta olhando,Festival de Cinema de Roma,2.0,22.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700396100000,NINGUÉM ESTÁ OLHANDO,ninguem esta olhando,Festival de Cinema de Tribeca (Nova York),4.0,22.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700396100000,NINGUÉM ESTÁ OLHANDO,ninguem esta olhando,Festival de Cinema de Varsóvia,1.0,22.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700396100000,NINGUÉM ESTÁ OLHANDO,ninguem esta olhando,Festival de Cinema e Cultura da América Latina de Biarritz,2.0,22.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700396100000,NINGUÉM ESTÁ OLHANDO,ninguem esta olhando,Festival do Rio,2.0,22.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700396100000,NINGUÉM ESTÁ OLHANDO,ninguem esta olhando,Festival Internacional de Cinema de Gijon,0.5,22.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700396100000,NINGUÉM ESTÁ OLHANDO,ninguem esta olhando,Festival Internacional de Cinema de Guadalajara,2.0,22.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700396100000,NINGUÉM ESTÁ OLHANDO,ninguem esta olhando,Festival Internacional de Film de Femmes,0.5,22.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700396100000,NINGUÉM ESTÁ OLHANDO,ninguem esta olhando,Frameline - Festival Internacional de Cinema LGBT de São Francisco,0.5,22.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700396100000,NINGUÉM ESTÁ OLHANDO,ninguem esta olhando,Zurich Film Festival,1.5,22.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605800000,LOS TERRITORIOS,los territorios,BAFICI,4.0,21.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605800000,LOS TERRITORIOS,los territorios,Festival de Cinema de Cartagena,4.0,21.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605800000,LOS TERRITORIOS,los territorios,Festival do Rio,2.0,21.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605800000,LOS TERRITORIOS,los territorios,Festival Internacional de Cinema de Roterdã,8.0,21.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605800000,LOS TERRITORIOS,los territorios,Festival Internacional de Cinema de Viena,1.0,21.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605800000,LOS TERRITORIOS,los territorios,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),2.0,21.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605000000,A MOÇA DO CALENDÁRIO,a moca do calendario,FEMINA - Festival Internacional de Cinema Feminino,3.0,20.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605000000,A MOÇA DO CALENDÁRIO,a moca do calendario,Festival de Brasília,2.0,20.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605000000,A MOÇA DO CALENDÁRIO,a moca do calendario,Festival Guarnicê de Cinema,4.0,20.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605000000,A MOÇA DO CALENDÁRIO,a moca do calendario,Janela Internacional do Cinema,2.0,20.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605000000,A MOÇA DO CALENDÁRIO,a moca do calendario,Mix Brasil,1.5,20.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605000000,A MOÇA DO CALENDÁRIO,a moca do calendario,Mostra de Cinema de Tiradentes (Minas Gerais),1.0,20.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605000000,A MOÇA DO CALENDÁRIO,a moca do calendario,Mostra do Filme Livre,0.5,20.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605000000,A MOÇA DO CALENDÁRIO,a moca do calendario,Mostra Internacional de Cinema de São Paulo,4.0,20.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605000000,A MOÇA DO CALENDÁRIO,a moca do calendario,Panorama Internacional Coisa de Cinema,0.5,20.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605000000,A MOÇA DO CALENDÁRIO,a moca do calendario,Queer Lisboa - Festival Internacional de Cinema Queer,1.5,20.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700605000000,A MOÇA DO CALENDÁRIO,a moca do calendario,Semana de Cinema,0.5,20.5,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800422100000,DJON ÁFRICA,djon africa,Festival Internacional de Cinema de Durban,4.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800422100000,DJON ÁFRICA,djon africa,Festival Internacional de Cinema de Munique (Filmfest München),1.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800422100000,DJON ÁFRICA,djon africa,Festival Internacional de Cinema de Roterdã,8.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800422100000,DJON ÁFRICA,djon africa,Festival Internacional de Cinema de São Francisco,1.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800422100000,DJON ÁFRICA,djon africa,Festival Internacional de Melbourne,1.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800422100000,DJON ÁFRICA,djon africa,New Directors New Films,1.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800422100000,DJON ÁFRICA,djon africa,Olhar de Cinema - Festival Internacional de Curitiba,1.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800422100000,DJON ÁFRICA,djon africa,Semana Internacional de Cine de Valladolid (Seminci),2.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1800422100000,DJON ÁFRICA,djon africa,Vancouver International Film Festival,1.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200250200000,NOITES ALIENÍGENAS,noites alienigenas,FESTIN Lisboa,3.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200250200000,NOITES ALIENÍGENAS,noites alienigenas,Festival de Cinema Brésilien de Paris,1.5,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200250200000,NOITES ALIENÍGENAS,noites alienigenas,Festival de Gramado,8.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200250200000,NOITES ALIENÍGENAS,noites alienigenas,Festival Guarnicê de Cinema,4.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200250200000,NOITES ALIENÍGENAS,noites alienigenas,Festival Internacional de Cinema da Fronteira,1.5,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2200250200000,NOITES ALIENÍGENAS,noites alienigenas,Mostra Internacional de Cinema de São Paulo,2.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100263400000,A VIAGEM DE PEDRO,a viagem de pedro,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100263400000,A VIAGEM DE PEDRO,a viagem de pedro,Festival de Cinema Brasileiro de Miami,3.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100263400000,A VIAGEM DE PEDRO,a viagem de pedro,Festival do Rio,8.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100263400000,A VIAGEM DE PEDRO,a viagem de pedro,INDIELISBOA - Festival Internacional de Cinema Independente,1.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2100263400000,A VIAGEM DE PEDRO,a viagem de pedro,Mostra Internacional de Cinema de São Paulo,4.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700092500000,JOAQUIM,joaquim,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700092500000,JOAQUIM,joaquim,Festival Internacional de Cinema de Berlim,12.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B1700092500000,JOAQUIM,joaquim,Festival Internacional do Novo Cinema Latino-americano (Festival de Havana),4.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000335200000,MEU TIO JOSÉ,meu tio jose,Academia Brasileira de Cinema [Grande Prêmio do Cinema Brasileiro],4.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
B2000335200000,MEU TIO JOSÉ,meu tio jose,Festival do Rio,4.0,20.0,"Ata BRDE/FSA Desempenho Artístico 2024 (ANCINE, 26/09/2024)"
